Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
.,org.axonframework.extensions.kafka.eventhandling.consumer,ConsumerSeekUtilIntegrationTest,seekUsingExistingTokenConsumerStartsAtSpecificPositionAndCanContinueReadingNewRecords,Magic Number,The method contains a magic number: 500,172
.,org.axonframework.extensions.kafka.eventhandling.consumer,ConsumerSeekUtilIntegrationTest,seekUsingExistingTokenConsumerStartsAtSpecificPositionAndCanContinueReadingNewRecords,Magic Number,The method contains a magic number: 10,172
.,org.axonframework.extensions.kafka.eventhandling.consumer,AsyncFetcher,poll,Long Statement,The length of the statement "return poll(consumer`recordConverter`eventConsumer`e -> logger.warn("Error from fetching thread` should be handled properly"`e));" is 129.,90
.,org.axonframework.extensions.kafka.eventhandling.consumer,AsyncFetcher,poll,Long Statement,The length of the statement "FetchEventsTask<K`V`E> fetcherTask=new FetchEventsTask<>(consumer`pollTimeout`recordConverter`eventConsumer`activeFetchers::remove`runtimeErrorHandler);" is 152.,101
.,org.axonframework.extensions.kafka.eventhandling.consumer,FetchEventsTask,FetchEventsTask,Long Parameter List,The method has 6 parameters. ,57
.,org.axonframework.extensions.kafka.eventhandling.consumer,FetchEventsTask,run,Long Statement,The length of the statement "runtimeErrorHandler.handle(new FetchEventException("Cannot proceed with fetching ConsumerRecords since we encountered an exception"`e));" is 136.,86
.,org.axonframework.extensions.kafka.eventhandling.consumer,ConsumerSeekUtil,topicPartitions,Long Statement,The length of the statement "return consumer.listTopics().entrySet().stream().filter(e -> subscriber.subscribesToTopicName(e.getKey())).flatMap(e -> e.getValue().stream()).map(partitionInfo -> new TopicPartition(partitionInfo.topic()`partitionInfo.partition())).collect(Collectors.toList());" is 262.,97
.,org.axonframework.extensions.kafka.eventhandling.consumer,TopicSubscriberBuilder,topics,Long Statement,The length of the statement "assertThat(topics`topicList -> Objects.nonNull(topicList) && !topicList.isEmpty()`"The topics may not be null or empty");" is 121.,56
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,StreamableKafkaMessageSourceTest,setUp,Long Statement,The length of the statement "testSubject=StreamableKafkaMessageSource.<String`String>builder().consumerFactory(consumerFactory).fetcher(fetcher).build();" is 124.,54
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,FailingConsumerErrorThroughBufferTest,setUp,Magic Number,The method contains a magic number: 300,50
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,FailingConsumerErrorThroughBufferTest,testFetchEventExceptionAfterFailedPollWhenCallingNextAvailable,Long Statement,The length of the statement "StreamableKafkaMessageSource<String`byte[]> streamableMessageSource=StreamableKafkaMessageSource.<String`byte[]>builder().topics(Collections.singletonList(TEST_TOPIC)).consumerFactory(consumerFactory).fetcher(fetcher).build();" is 226.,67
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,FailingConsumerErrorThroughBufferTest,testFetchEventExceptionAfterFailedPollWhenCallingHasNextAvailable,Long Statement,The length of the statement "StreamableKafkaMessageSource<String`byte[]> streamableMessageSource=StreamableKafkaMessageSource.<String`byte[]>builder().topics(Collections.singletonList(TEST_TOPIC)).consumerFactory(consumerFactory).fetcher(fetcher).build();" is 226.,80
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,FailingConsumerErrorThroughBufferTest,testFetchEventExceptionAfterFailedPollWhenCallingPeek,Long Statement,The length of the statement "StreamableKafkaMessageSource<String`byte[]> streamableMessageSource=StreamableKafkaMessageSource.<String`byte[]>builder().topics(Collections.singletonList(TEST_TOPIC)).consumerFactory(consumerFactory).fetcher(fetcher).build();" is 226.,103
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testUpperBound,Magic Number,The method contains a magic number: 10L,146
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testUpperBound,Magic Number,The method contains a magic number: 2,146
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testUpperBound,Magic Number,The method contains a magic number: 2L,146
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testUpperBound,Magic Number,The method contains a magic number: 3,146
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testUpperBound,Magic Number,The method contains a magic number: 2L,146
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testUpperBound,Magic Number,The method contains a magic number: 10L,146
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testUpperBound,Magic Number,The method contains a magic number: 2,146
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testUpperBound,Magic Number,The method contains a magic number: 2L,146
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testUpperBound,Magic Number,The method contains a magic number: 4,146
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testUpperBound,Magic Number,The method contains a magic number: 3L,146
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testUpperBound,Magic Number,The method contains a magic number: 10L,146
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testUpperBound,Magic Number,The method contains a magic number: 10L,146
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testUpperBound,Magic Number,The method contains a magic number: 2,146
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testUpperBound,Magic Number,The method contains a magic number: 2L,146
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testUpperBound,Magic Number,The method contains a magic number: 3,146
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testUpperBound,Magic Number,The method contains a magic number: 2L,146
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testUpperBound,Magic Number,The method contains a magic number: 4,146
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testUpperBound,Magic Number,The method contains a magic number: 3L,146
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testLowerBound,Magic Number,The method contains a magic number: 10L,173
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testLowerBound,Magic Number,The method contains a magic number: 2,173
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testLowerBound,Magic Number,The method contains a magic number: 2L,173
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testLowerBound,Magic Number,The method contains a magic number: 3,173
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testLowerBound,Magic Number,The method contains a magic number: 2L,173
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testLowerBound,Magic Number,The method contains a magic number: 10L,173
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testLowerBound,Magic Number,The method contains a magic number: 2,173
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testLowerBound,Magic Number,The method contains a magic number: 2L,173
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testLowerBound,Magic Number,The method contains a magic number: 4,173
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testLowerBound,Magic Number,The method contains a magic number: 3L,173
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testLowerBound,Magic Number,The method contains a magic number: 2,173
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testLowerBound,Magic Number,The method contains a magic number: 2L,173
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testLowerBound,Magic Number,The method contains a magic number: 3,173
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testLowerBound,Magic Number,The method contains a magic number: 4,173
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testCoversRegression,Magic Number,The method contains a magic number: 2L,200
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testRelationOfCoversAndUpperBounds,Long Statement,The length of the statement "assertTrue(first.covers(second)`"The upper bound of first[" + first + "] and second["+ second+ "] is not first` so first shouldn't cover second");" is 146.,208
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testRelationOfCoversAndUpperBounds,Long Statement,The length of the statement "assertFalse(first.covers(second)`"The upper bound of first[" + first + "] and second["+ second+ "] is not first` so first shouldn't cover second");" is 147.,208
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testRelationOfCoversAndUpperBounds,Magic Number,The method contains a magic number: 10,208
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testRelationOfCoversAndUpperBounds,Magic Number,The method contains a magic number: 2,208
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testRelationOfCoversAndUpperBounds,Magic Number,The method contains a magic number: 4,208
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testRelationOfCoversAndUpperBounds,Magic Number,The method contains a magic number: 2,208
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testRelationOfCoversAndUpperBounds,Magic Number,The method contains a magic number: 4,208
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testRelationOfCoversAndUpperBounds,Magic Number,The method contains a magic number: 2,208
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testRelationOfCoversAndUpperBounds,Magic Number,The method contains a magic number: 4,208
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testRelationOfCoversAndUpperBounds,Magic Number,The method contains a magic number: 2,208
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenTest,testRelationOfCoversAndUpperBounds,Magic Number,The method contains a magic number: 4,208
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,JSR166TestCase,runTestProfiled,Magic Number,The method contains a magic number: 1000L,115
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,JSR166TestCase,runTestProfiled,Magic Number,The method contains a magic number: 1000L,115
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,JSR166TestCase,getShortDelay,Magic Number,The method contains a magic number: 50,132
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,JSR166TestCase,setDelays,Magic Number,The method contains a magic number: 5,139
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,JSR166TestCase,setDelays,Magic Number,The method contains a magic number: 10,139
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,JSR166TestCase,setDelays,Magic Number,The method contains a magic number: 200,139
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,JSR166TestCase,delay,Magic Number,The method contains a magic number: 1000,213
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,JSR166TestCase,delay,Magic Number,The method contains a magic number: 1000,213
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,JSR166TestCase,delay,Magic Number,The method contains a magic number: 1000,213
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,JSR166TestCase,delay,Magic Number,The method contains a magic number: 1000,213
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,TrackingRecordConverterTest,setUp,Long Statement,The length of the statement "when(messageConverter.readKafkaMessage(any())).thenAnswer(it -> Optional.of(asEventMessage(((ConsumerRecord<String`String>)it.getArgument(0)).value())));" is 153.,52
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,TrackingRecordConverterTest,testProvidingNullTokenThrowsAssertionException,Long Statement,The length of the statement "assertThrows(IllegalArgumentException.class`() -> new TrackingRecordConverter<>(mock(KafkaMessageConverter.class)`null));" is 121.,64
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,TrackingRecordConverterTest,testConverterConvertsRecordsAndTracksProgress,Long Statement,The length of the statement "KafkaTrackingToken expectedCurrentToken=KafkaTrackingToken.newInstance(Collections.singletonMap(TEST_TOPIC_PARTITION`expectedOffset));" is 134.,73
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,TrackingRecordConverterTest,testConverterConvertsRecordsAndTracksProgress,Magic Number,The method contains a magic number: 42,73
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,TrackingRecordConverterTest,buildConsumerRecords,Long Statement,The length of the statement "return new ConsumerRecords<>(Collections.singletonMap(new TopicPartition(TEST_TOPIC`TEST_PARTITION)`consumerRecordList));" is 121.,106
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,ConsumerPositionsUtilIntegrationTest,setUp,Magic Number,The method contains a magic number: 15,86
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,ConsumerPositionsUtilIntegrationTest,getTopicSubscribers,Long Statement,The length of the statement "return Stream.of(Arguments.of(new TopicListSubscriber(Collections.singletonList("testPositionsUtil-TopicListSubscriber"))`"testPositionsUtil-TopicListSubscriber")`Arguments.of(new TopicPatternSubscriber(Pattern.compile("testPositionsUtil-TopicPatternSubscriber"))`"testPositionsUtil-TopicPatternSubscriber"));" is 309.,99
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,ConsumerPositionsUtilIntegrationTest,positionsTest,Long Statement,The length of the statement "Map<TopicPartition`Long> positionsBasedOnTime=ConsumerPositionsUtil.getPositionsBasedOnTime(testConsumer`subscriber`now);" is 121.,109
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,ConsumerPositionsUtilIntegrationTest,positionsTest,Magic Number,The method contains a magic number: 5,109
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,ConsumerPositionsUtilIntegrationTest,positionsTest,Magic Number,The method contains a magic number: 5,109
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,ConsumerPositionsUtilIntegrationTest,positionsTest,Magic Number,The method contains a magic number: 5,109
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,ConsumerPositionsUtilIntegrationTest,positionsTest,Magic Number,The method contains a magic number: 5,109
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,ConsumerPositionsUtilIntegrationTest,positionsTest,Magic Number,The method contains a magic number: 9,109
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,ConsumerPositionsUtilIntegrationTest,positionsTest,Magic Number,The method contains a magic number: 5,109
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,ConsumerPositionsUtilIntegrationTest,positionsTest,Magic Number,The method contains a magic number: 4,109
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,populatedBuffer,Magic Number,The method contains a magic number: 42,51
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,populatedBuffer,Magic Number,The method contains a magic number: 42,51
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,populatedBuffer,Magic Number,The method contains a magic number: 42,51
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testEmptyFull,Magic Number,The method contains a magic number: 2,141
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testEmptyFull,Magic Number,The method contains a magic number: 2,141
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testEmptyFull,Magic Number,The method contains a magic number: 2,141
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testRemainingCapacity,Magic Number,The method contains a magic number: 2,167
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testBlockingPut,Magic Number,The method contains a magic number: 99,188
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testBlockingPut,Magic Number,The method contains a magic number: 99,188
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testBlockingPut,Magic Number,The method contains a magic number: 99,188
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testBlockingPut,Magic Number,The method contains a magic number: 99,188
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testBlockingPut,Magic Number,The method contains a magic number: 99,188
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testBlockingPut,Magic Number,The method contains a magic number: 99,188
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,realRun,Magic Number,The method contains a magic number: 99,195
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,realRun,Magic Number,The method contains a magic number: 99,195
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,realRun,Magic Number,The method contains a magic number: 99,195
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,realRun,Magic Number,The method contains a magic number: 99,195
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,realRun,Magic Number,The method contains a magic number: 99,195
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,realRun,Magic Number,The method contains a magic number: 99,195
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,assertThreadBlocks,Magic Number,The method contains a magic number: 3,221
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,assertThreadBlocks,Magic Number,The method contains a magic number: 4,221
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Long Statement,The length of the statement "List<KafkaEventMessage> messages=asList(message(2`0`0`"m0")`message(2`1`1`"m1")`message(2`2`2`"m2")`message(2`3`8`"m8")`message(2`4`9`"m9")`message(2`5`11`"m11")`message(0`0`3`"m3")`message(0`1`4`"m4")`message(0`2`5`"m5")`message(0`3`10`"m10")`message(0`4`7`"m7")`message(1`0`6`"m6"));" is 285.,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 2,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 2,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 2,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 2,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 2,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 2,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 3,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 8,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 2,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 4,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 9,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 2,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 5,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 11,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 3,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 4,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 2,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 5,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 3,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 10,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 4,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 7,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollTimestampOrdering,Magic Number,The method contains a magic number: 6,243
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Long Statement,The length of the statement "List<KafkaEventMessage> messages=asList(message(2`0`0`"m0")`message(2`1`1`"m1")`message(2`2`2`"m2")`message(2`3`8`"m8")`message(2`4`9`"m9")`message(2`5`11`"m11")`message(0`0`3`"m3")`message(0`1`4`"m4")`message(0`2`5`"m5")`message(0`3`10`"m10")`message(0`4`7`"m7")`message(1`0`6`"m6"));" is 285.,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 2,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 2,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 2,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 2,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 2,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 2,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 3,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 8,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 2,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 4,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 9,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 2,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 5,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 11,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 3,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 4,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 2,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 5,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 3,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 10,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 4,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 7,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndTakeTimestampOrdering,Magic Number,The method contains a magic number: 6,269
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollProgressiveBuffer,Magic Number,The method contains a magic number: 10,295
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollProgressiveBuffer,Magic Number,The method contains a magic number: 10,295
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollProgressiveBuffer,Magic Number,The method contains a magic number: 10,295
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollProgressiveBuffer,Magic Number,The method contains a magic number: 11,295
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollProgressiveBuffer,Magic Number,The method contains a magic number: 11,295
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBufferTest,testPutAndPollProgressiveBuffer,Magic Number,The method contains a magic number: 20,295
